database	pathway	gene
position	chr19q13	MIR517A
position	chr19q13	MIR519D
position	chr19q13	MIR521-2
position	chr19q13	RNU6-803P
position	chr19q13	MIR520D
position	chr19q13	MIR517B
position	chr19q13	MIR520G
position	chr19q13	MIR516B2
position	chr19q13	MIR526A2
position	chr19q13	MIR518E
position	chr19q13	MIR518A1
position	chr19q13	RNU6-980P
position	chr19q13	MIR518D
position	chr19q13	MIR516B1
position	chr19q13	MIR518A2
position	chr19q13	MIR517C
position	chr19q13	MIR520H
position	chr19q13	RNU6-982P
position	chr19q13	MIR521-1
position	chr19q13	RNU6-751P
position	chr19q13	MIR522
position	chr19q13	MIR519A1
position	chr19q13	MIR527
position	chr19q13	MIR516A1
position	chr19q13	MIR1283-2
position	chr19q13	RNU6-1041P
position	chr19q13	MIR516A2
position	chr19q13	MIR519A2
position	chr19q13	RNU6-165P
position	chr19q13	HMGN1P32
position	chr19q13	SEPTIN7P8
position	chr19q13	MIR371A
position	chr19q13	MIR371B
position	chr19q13	MIR372
position	chr19q13	MIR373
position	chr19q13	NLRP12
position	chr19q13	MYADM-AS1
position	chr19q13	MYADM
position	chr19q13	PRKCG
position	chr19q13	CACNG7
position	chr19q13	CACNG8
position	chr19q13	MIR935
position	chr19q13	CACNG6
position	chr19q13	VSTM1
position	chr19q13	TARM1
position	chr19q13	OSCAR
position	chr19q13	NDUFA3
position	chr19q13	TFPT
position	chr19q13	PRPF31
position	chr19q13	CNOT3
position	chr19q13	LENG1
position	chr19q13	TMC4
position	chr19q13	MBOAT7
position	chr19q13	TSEN34
position	chr19q13	RPS9
position	chr19q13	LILRB3
position	chr19q13	LILRA6
position	chr19q13	LILRB5
position	chr19q13	RNU6-1307P
position	chr19q13	LILRB2
position	chr19q13	MIR4752
position	chr19q13	LILRA5
position	chr19q13	VN1R104P
position	chr19q13	LILRA4
position	chr19q13	LAIR1
position	chr19q13	TTYH1
position	chr19q13	LENG8-AS1
position	chr19q13	LENG8
position	chr19q13	LENG9
position	chr19q13	CDC42EP5
position	chr19q13	LAIR2
position	chr19q13	KIR3DX1
position	chr19q13	LILRA2
position	chr19q13	LILRA1
position	chr19q13	LILRB1
position	chr19q13	LILRB1-AS1
position	chr19q13	LILRB4
position	chr19q13	MIR8061
position	chr19q13	VN1R105P
position	chr19q13	LILRP1
position	chr19q13	LILRP2
position	chr19q13	KIR3DL3
position	chr19q13	KIR2DL3
position	chr19q13	KIR2DP1
position	chr19q13	KIR2DL1
position	chr19q13	KIR3DP1
position	chr19q13	KIR2DL4
position	chr19q13	KIR3DL1
position	chr19q13	KIR2DS4
position	chr19q13	KIR3DL2
position	chr19q13	RNU6-222P
position	chr19q13	FCAR
position	chr19q13	NCR1
position	chr19q13	NLRP7
position	chr19q13	NLRP2
position	chr19q13	GP6
position	chr19q13	RDH13
position	chr19q13	EPS8L1
position	chr19q13	PPP1R12C
position	chr19q13	MIR7975
position	chr19q13	TNNT1
position	chr19q13	TNNI3
position	chr19q13	DNAAF3
position	chr19q13	SYT5
position	chr19q13	PTPRH
position	chr19q13	TMEM86B
position	chr19q13	PPP6R1
position	chr19q13	MIR6804
position	chr19q13	MIR6802
position	chr19q13	MIR6803
position	chr19q13	HSPBP1
position	chr19q13	BRSK1
position	chr19q13	TMEM150B
position	chr19q13	KMT5C
position	chr19q13	COX6B2
position	chr19q13	FAM71E2
position	chr19q13	IL11
position	chr19q13	TMEM190
position	chr19q13	TMEM238
position	chr19q13	RPL28
position	chr19q13	MIR6805
position	chr19q13	UBE2S
position	chr19q13	SHISA7
position	chr19q13	ISOC2
position	chr19q13	C19orf85
position	chr19q13	ZNF628
position	chr19q13	NAT14
position	chr19q13	SSC5D
position	chr19q13	SBK2
position	chr19q13	SBK3
position	chr19q13	ZNF579
position	chr19q13	FIZ1
position	chr19q13	ZNF524
position	chr19q13	ZNF865
position	chr19q13	ZNF784
position	chr19q13	ZNF580
position	chr19q13	ZNF581
position	chr19q13	CCDC106
position	chr19q13	U2AF2
position	chr19q13	EPN1
position	chr19q13	NLRP9
position	chr19q13	RN7SKP109
position	chr19q13	RFPL4A
position	chr19q13	RFPL4AL1
position	chr19q13	RFPL4AP1
position	chr19q13	NLRP11
position	chr19q13	NLRP4
position	chr19q13	NLRP13
position	chr19q13	NLRP8
position	chr19q13	NLRP5
position	chr19q13	LINC01864
position	chr19q13	ZNF787
position	chr19q13	ZNF444
position	chr19q13	GALP
position	chr19q13	ZSCAN5B
position	chr19q13	ZSCAN5C
position	chr19q13	ZSCAN5A
position	chr19q13	ZSCAN5DP
position	chr19q13	EDDM13
position	chr19q13	VN2R17P
position	chr19q13	ZNF542P
position	chr19q13	ZNF582
position	chr19q13	SLC25A36P1
position	chr19q13	ZNF582-AS1
position	chr19q13	ZNF583
position	chr19q13	ZNF667
position	chr19q13	ZNF667-AS1
position	chr19q13	ZNF471
position	chr19q13	AC005498.2
position	chr19q13	ZFP28
position	chr19q13	ZNF470
position	chr19q13	SIGLEC31P
position	chr19q13	ZNF71
position	chr19q13	ZIM2-AS1
position	chr19q13	SMIM17
position	chr19q13	ZNF835
position	chr19q13	OR5AH1P
position	chr19q13	ZIM2
position	chr19q13	PEG3
position	chr19q13	MIMT1
position	chr19q13	RPL7AP69
position	chr19q13	USP29
position	chr19q13	ZIM3
position	chr19q13	DUXA
position	chr19q13	ZNF264
position	chr19q13	AURKC
position	chr19q13	ZNF805
position	chr19q13	ZNF460-AS1
position	chr19q13	ZNF460
position	chr19q13	ZNF543
position	chr19q13	ZNF304
position	chr19q13	ZNF547
position	chr19q13	TRAPPC2B
position	chr19q13	ZNF548
position	chr19q13	ZNF17
position	chr19q13	ZNF749
position	chr19q13	VN1R1
position	chr19q13	VN1R107P
position	chr19q13	ZNF772
position	chr19q13	ZNF419
position	chr19q13	ZNF773
position	chr19q13	ZNF549
position	chr19q13	ZNF550
position	chr19q13	ZNF416
position	chr19q13	ZIK1
position	chr19q13	ZNF530
position	chr19q13	ZNF551
position	chr19q13	ZNF134
position	chr19q13	ZNF211
position	chr19q13	TPRG1LP1
position	chr19q13	ZSCAN4
position	chr19q13	ZNF154
position	chr19q13	ZNF671
position	chr19q13	ZNF776
position	chr19q13	ZNF586
position	chr19q13	ZNF552
position	chr19q13	ZNF587B
position	chr19q13	FKBP1AP1
position	chr19q13	ZNF814
position	chr19q13	ZNF587
position	chr19q13	ZNF417
position	chr19q13	ZNF418
position	chr19q13	ZNF256
position	chr19q13	C19orf18
position	chr19q13	ZNF606
position	chr19q13	AC008969.1
position	chr19q13	VN2R19P
position	chr19q13	ZSCAN1
position	chr19q13	LETM1P2
position	chr19q13	HNRNPDLP4
position	chr19q13	ZNF135
position	chr19q13	RN7SL526P
position	chr19q13	ZSCAN18
position	chr19q13	ZNF329
position	chr19q13	ZNF274
position	chr19q13	RPS15AP36
position	chr19q13	ZNF544
position	chr19q13	AC020915.2
position	chr19q13	ZNF8
position	chr19q13	ZNF8-ERVK3-1
position	chr19q13	ERVK3-1
position	chr19q13	ZSCAN22
position	chr19q13	MIR6806
position	chr19q13	A1BG
position	chr19q13	A1BG-AS1
position	chr19q13	ZNF497
position	chr19q13	RNA5SP473
position	chr19q13	ZNF837
position	chr19q13	RPS5
position	chr19q13	MIR4754
position	chr19q13	RNF225
position	chr19q13	LINC02560
position	chr19q13	ZNF584
position	chr19q13	ZNF132
position	chr19q13	ZNF324B
position	chr19q13	ZNF324
position	chr19q13	ZNF446
position	chr19q13	SLC27A5
position	chr19q13	RNU6-1337P
position	chr19q13	RN7SL693P
position	chr19q13	ZBTB45
position	chr19q13	RN7SL525P
position	chr19q13	TRIM28
position	chr19q13	MIR6807
position	chr19q13	CHMP2A
position	chr19q13	UBE2M
position	chr19q13	MZF1-AS1
position	chr19q13	MZF1
position	chr19q13	CENPBD1P1
position	chr19q13	ATF5
position	chr1p11	NBPF8
position	chr1p11	PFN1P2
position	chr1p11	AC241952.1
position	chr1p11	NOTCH2NLR
position	chr1p11	NBPF26
position	chr1p11	RNVU1-19
position	chr1p11	PPIAL4A
position	chr1p11	LINC00623
position	chr1p11	RNVU1-4
position	chr1p11	AC241377.2
position	chr1p11	FCGR1B
position	chr1p11	H2BP1
position	chr1p11	H3P4
position	chr1p11	RPL22P6
position	chr1p11	FAM72B
position	chr1p11	SRGAP2C
position	chr1p11	SRGAP2-AS1
position	chr1p11	LINC02798
position	chr1p11	MTIF2P1
position	chr1p11	EMBP1
position	chr1p11	LINC01691
position	chr1p12	PFN1P9
position	chr1p12	NOTCH2P1
position	chr1p12	ADAM30
position	chr1p12	NOTCH2
position	chr1p12	RNU6-465P
position	chr1p12	SEC22B
position	chr1p12	NBPF7
position	chr1p12	REG4
position	chr1p12	HMGCS2
position	chr1p12	PHGDH
position	chr1p12	GAPDHP33
position	chr1p12	LINC00622
position	chr1p12	HSD3BP5
position	chr1p12	ZNF697
position	chr1p12	HSD3BP4
position	chr1p12	RPL6P2
position	chr1p12	LINC01780
position	chr1p12	RNU1-75P
position	chr1p12	HAO2
position	chr1p12	HAO2-IT1
position	chr1p12	HSD3B2
position	chr1p12	GAPDHP74
position	chr1p12	HSD3BP2
position	chr1p12	GAPDHP23
position	chr1p12	HSD3BP1
position	chr1p12	GAPDHP58
position	chr1p12	HSD3B1
position	chr1p12	GAPDHP32
position	chr1p12	HSD3BP3
position	chr1p12	GAPDHP27
position	chr1p12	WARS2-AS1
position	chr1p12	RPS3AP12
position	chr1p12	WARS2-IT1
position	chr1p12	RBMX2P3
position	chr1p12	WARS2
position	chr1p12	TBX15
position	chr1p12	AL139420.1
position	chr1p12	PSMC1P12
position	chr1p12	SPAG17
position	chr1p12	RNA5SP56
position	chr1p12	PNRC2P1
position	chr1p12	GDAP2
position	chr1p12	WDR3
position	chr1p12	LINC01525
position	chr1p12	MAN1A2
position	chr1p12	VPS25P1
position	chr1p12	TENT5C
position	chr1p12	VDAC2P3
position	chr1p12	VTCN1
position	chr1p13	RPS15AP9
position	chr1p13	CD58
position	chr1p13	NAP1L4P1
position	chr1p13	MIR548AC
position	chr1p13	IGSF3
position	chr1p13	MIR320B1
position	chr1p13	LINC02868
position	chr1p13	GAPDHP64
position	chr1p13	NEFHP1
position	chr1p13	CD2
position	chr1p13	FTH1P22
position	chr1p13	PTGFRN
position	chr1p13	RNA5SP55
position	chr1p13	CD101
position	chr1p13	AL445231.1
position	chr1p13	TTF2
position	chr1p13	MIR942
position	chr1p13	TRIM45
position	chr1p13	LINC01762
position	chr1p13	ATP1A1
position	chr1p13	ATP1A1-AS1
position	chr1p13	RNU6-817P
position	chr1p13	MAB21L3
position	chr1p13	LINC01779
position	chr1p13	LINC01649
position	chr1p13	SLC22A15
position	chr1p13	HNRNPA1P43
position	chr1p13	NHLH2
position	chr1p13	VANGL1
position	chr1p13	CASQ2
position	chr1p13	RN7SL420P
position	chr1p13	ELOCP20
position	chr1p13	CNOT7P2
position	chr1p13	NGF
position	chr1p13	TSHB
position	chr1p13	TSPAN2
position	chr1p13	LINC01765
position	chr1p13	NGF-AS1
position	chr1p13	SYCP1
position	chr1p13	SIKE1
position	chr1p13	NR1H5P
position	chr1p13	RNY1P13
position	chr1p13	CSDE1
position	chr1p13	NRAS
position	chr1p13	RN7SL432P
position	chr1p13	AMPD1
position	chr1p13	DENND2C
position	chr1p13	BCAS2
position	chr1p13	PKMP1
position	chr1p13	EIF2S2P5
position	chr1p13	TRIM33
position	chr1p13	RNU7-70P
position	chr1p13	MOV10
position	chr1p13	RHOC
position	chr1p13	PPM1J
position	chr1p13	TAFA3
position	chr1p13	NUTF2P4
position	chr1p13	LINC01356
position	chr1p13	LINC01357
position	chr1p13	SLC16A1
position	chr1p13	AKR7A2P1
position	chr1p13	SLC16A1-AS1
position	chr1p13	LRIG2-DT
position	chr1p13	LRIG2
position	chr1p13	RLIMP2
position	chr1p13	MAGI3
position	chr1p13	MTND5P20
position	chr1p13	PHTF1
position	chr1p13	RSBN1
position	chr1p13	PTPN22
position	chr1p13	AP4B1-AS1
position	chr1p13	BCL2L15
position	chr1p13	AP4B1
position	chr1p13	DCLRE1B
position	chr1p13	HIPK1-AS1
position	chr1p13	HIPK1
position	chr1p13	OLFML3
position	chr1p13	SYT6
position	chr1p13	MRPL57P1
position	chr1p13	MRPL53P1
position	chr1p13	CAPZA1
position	chr1p13	ST7L
position	chr1p13	MIR4256
position	chr1p13	WNT2B
position	chr1p13	CTTNBP2NL
position	chr1p13	TXNP3
position	chr1p13	LINC02884
position	chr1p13	PSRC1
position	chr1p13	MYBPHL
position	chr1p13	SORT1
position	chr1p13	PSMA5
position	chr1p13	SYPL2
position	chr1p13	ATXN7L2
position	chr1p13	CYB561D1
position	chr1p13	AMIGO1
position	chr1p13	GPR61
position	chr1p13	GNAI3
position	chr1p13	RNU6V
position	chr1p13	MIR197
position	chr1p13	GNAT2
position	chr1p13	AMPD2
position	chr1p13	RPL7P8
position	chr1p13	GSTM4
position	chr1p13	GSTM2
position	chr1p13	GSTM1
position	chr1p13	GSTM5
position	chr1p13	GSTM3
position	chr1p13	EPS8L3
position	chr1p13	NDUFA5P10
position	chr1p13	LINC01768
position	chr1p13	CSF1
position	chr1p13	AHCYL1
position	chr1p13	STRIP1
position	chr1p13	ALX3
position	chr1p13	LINC01397
position	chr1p13	UBL4B
position	chr1p13	SLC6A17
position	chr1p13	AL355990.1
position	chr1p13	LINC02586
position	chr1p13	KCNC4
position	chr1p13	RBM15-AS1
position	chr1p13	RBM15
position	chr1p13	LAMTOR5-AS1
position	chr1p13	SLC16A4
position	chr1p13	LAMTOR5
position	chr1p13	PROK1
position	chr1p13	CYMP
position	chr1p13	CYMP-AS1
position	chr1p13	KCNA10
position	chr1p13	KCNA2
position	chr1p13	KCNA3
position	chr1p13	NRBF2P3
position	chr1p13	OR11I1P
position	chr1p13	CD53
position	chr1p13	LRIF1
position	chr1p13	CCNT2P1
position	chr1p13	RNA5SP54
position	chr1p13	DRAM2
position	chr1p13	CEPT1
position	chr1p13	DENND2D
position	chr1p13	CHI3L2
position	chr1p13	CHIAP1
position	chr1p13	CHIAP2
position	chr1p13	CHIA
position	chr1p13	PIFO
position	chr1p13	CHIAP3
position	chr1p13	HIGD1AP12
position	chr1p13	PGBP
position	chr1p13	OVGP1
position	chr1p13	UBE2FP3
position	chr1p13	WDR77
position	chr1p13	ATP5PB
position	chr1p13	C1orf162
position	chr1p13	TMIGD3
position	chr1p13	RNU6-792P
position	chr1p13	ADORA3
position	chr1p13	RAP1A
position	chr1p13	LINC01160
position	chr1p13	KRT18P57
position	chr1p13	RNU6-151P
position	chr1p13	INKA2
position	chr1p13	INKA2-AS1
position	chr1p13	AL049557.1
position	chr1p13	DDX20
position	chr1p13	KCND3
position	chr1p13	KCND3-IT1
position	chr1p13	KCND3-AS1
position	chr1p13	LINC01750
position	chr1p13	CELSR2
position	chr1p13	SARS1
position	chr1p13	ELAPOR1
position	chr1p13	C1orf194
position	chr1p13	TAF13
position	chr1p13	AL356488.3
position	chr1p13	TMEM167B
position	chr1p13	SCARNA2
position	chr1p13	STXBP3
position	chr1p13	AKNAD1
position	chr1p13	SPATA42
position	chr1p13	GPSM2
position	chr1p13	CLCC1
position	chr1p13	WDR47
position	chr1p13	RANP5
position	chr1p13	MTATP6P14
position	chr1p13	MTCO1P14
position	chr1p13	LINC01661
position	chr1p13	PRMT6
position	chr1p13	NTNG1
position	chr1p13	AC114491.1
position	chr1p13	VAV3
position	chr1p13	MIR7852
position	chr1p13	VAV3-AS1
position	chr1p13	LINC02785
position	chr1p13	SLC25A24
position	chr1p13	NBPF4
position	chr1p13	SLC25A24P1
position	chr1p13	NBPF5P
position	chr1p13	SLC25A24P2
position	chr1p13	NBPF6
position	chr1p13	ST13P21
position	chr1p13	FAM102B
position	chr1p13	HENMT1
position	chr1p13	PRPF38B
position	chr1p13	FNDC7
position	chr1p21	FTLP17
position	chr1p21	CDK4P1
position	chr1p21	LINC01676
position	chr1p21	SEPTIN2P1
position	chr1p21	LINC01677
position	chr1p21	AC092506.1
position	chr1p21	AMY1C
position	chr1p21	AMYP1
position	chr1p21	AMY1B
position	chr1p21	SLC30A7
position	chr1p21	HNRNPA1P68
position	chr1p21	DPH5
position	chr1p21	S1PR1
position	chr1p21	PPIAP7
position	chr1p21	LINC01307
position	chr1p21	LINC01709
position	chr1p21	RNU6-965P
position	chr1p21	RPSAP19
position	chr1p21	OLFM3
position	chr1p21	RNU6-352P
position	chr1p21	DNAJA1P5
position	chr1p21	COL11A1
position	chr1p21	SOD2P1
position	chr1p21	AC095032.1
position	chr1p21	RN7SKP285
position	chr1p21	RNPC3
position	chr1p21	AMY2B
position	chr1p21	ACTG1P4
position	chr1p21	AMY2A
position	chr1p21	AMY1A
position	chr1p21	LINC01349
position	chr1p21	VCAM1
position	chr1p21	EXTL2
position	chr1p21	GPR88
position	chr1p21	CDC14A
position	chr1p21	BCAS2P2
position	chr1p21	MIR553
position	chr1p21	RTCA
position	chr1p21	RTCA-AS1
position	chr1p21	BRI3P1
position	chr1p21	RPL23AP90
position	chr1p21	DBT
position	chr1p21	LRRC39
position	chr1p21	TRMT13
position	chr1p21	SASS6
position	chr1p21	RNU6-1318P
position	chr1p21	MFSD14A
position	chr1p21	RNU6-750P
position	chr1p21	SLC35A3
position	chr1p21	LINC01708
position	chr1p21	PALMD
position	chr1p21	HMGB3P10
position	chr1p21	FRRS1
position	chr1p21	RNU4-75P
position	chr1p21	AGL
position	chr1p21	PLPPR4
position	chr1p21	MIR137
position	chr1p21	NFU1P2
position	chr1p21	LINC01776
position	chr1p21	SNX7
position	chr1p21	PLPPR5
position	chr1p21	AL445433.2
position	chr1p21	MIR137HG
position	chr1p21	MIR2682
position	chr1p21	DPYD-AS2
position	chr1p21	GAPDHP29
position	chr1p21	ABCD3
position	chr1p21	F3
position	chr1p21	SLC44A3-AS1
position	chr1p21	KATNBL1P2
position	chr1p21	MIR378G
position	chr1p21	SLC44A3
position	chr1p21	CNN3
position	chr1p21	AC105942.1
position	chr1p21	ALG14
position	chr1p21	ALG14-AS1
position	chr1p21	TLCD4
position	chr1p21	TLCD4-RWDD3
position	chr1p21	AC092802.1
position	chr1p21	RWDD3
position	chr1p21	LINC01760
position	chr1p21	LINC01650
position	chr1p21	LINC01761
position	chr1p21	LINC02607
position	chr1p21	LINC02790
position	chr1p21	RNU1-130P
position	chr1p21	LINC01787
position	chr1p21	UBE2WP1
position	chr1p21	EEF1A1P11
position	chr1p21	RN7SL831P
position	chr1p21	NDUFS5P2
position	chr1p21	RPL7P9
position	chr1p21	RN7SKP270
position	chr1p21	PTBP2
position	chr1p21	DPYD
position	chr1p21	DPYD-AS1
position	chr1p21	DPYD-IT1
position	chr1p21	SEC63P1
position	chr1p21	RPL26P9
position	chr1p22	MTATP6P13
position	chr1p22	MTCO2P21
position	chr1p22	MTCO1P21
position	chr1p22	ABCA4
position	chr1p22	ARHGAP29
position	chr1p22	RN7SL440P
position	chr1p22	ARHGAP29-AS1
position	chr1p22	MTCO3P21
position	chr1p22	MTND3P21
position	chr1p22	MTND4P11
position	chr1p22	CHCHD2P5
position	chr1p22	GCLM
position	chr1p22	DNTTIP2
position	chr1p22	BCAR3-AS1
position	chr1p22	MIR760
position	chr1p22	BCAR3
position	chr1p22	RNA5SP53
position	chr1p22	FNBP1L
position	chr1p22	DR1
position	chr1p22	CCDC18-AS1
position	chr1p22	CCDC18
position	chr1p22	TMED5
position	chr1p22	MTF2
position	chr1p22	RN7SKP123
position	chr1p22	RNU6-210P
position	chr1p22	RN7SL692P
position	chr1p22	RNU6-970P
position	chr1p22	SNORA66
position	chr1p22	SNORD21
position	chr1p22	DIPK1A
position	chr1p22	CCNJP2
position	chr1p22	RPL5
position	chr1p22	H3P3
position	chr1p22	RNU4-59P
position	chr1p22	HMGB3P9
position	chr1p22	EVI5
position	chr1p22	GFI1
position	chr1p22	RN7SL824P
position	chr1p22	RPAP2
position	chr1p22	GLMN
position	chr1p22	ACTBP12
position	chr1p22	C1orf146
position	chr1p22	PRKAR1AP1
position	chr1p22	GAPDHP46
position	chr1p22	SETSIP
position	chr1p22	BTBD8
position	chr1p22	LPCAT2BP
position	chr1p22	EPHX4
position	chr1p22	BRDT
position	chr1p22	RN7SL653P
position	chr1p22	TGFBR3
position	chr1p22	HSP90B3P
position	chr1p22	WDR82P2
position	chr1p22	CDC7
position	chr1p22	FEN1P1
position	chr1p22	HFM1
position	chr1p22	RPL5P6
position	chr1p22	ZNF644
position	chr1p22	PHKA1P1
position	chr1p22	LINC01763
position	chr1p22	LINC02609
position	chr1p22	LINC02788
position	chr1p22	BARHL2
position	chr1p22	SNORD3G
position	chr1p22	LINC02787
position	chr1p22	RNU6-695P
position	chr1p22	ZNF326
position	chr1p22	GEMIN8P4
position	chr1p22	RN7SKP272
position	chr1p22	LRRC8D
position	chr1p22	LRRC8C
position	chr1p22	LRRC8C-DT
position	chr1p22	LRRC8B
position	chr1p22	GBP1P1
position	chr1p22	CAPNS1P1
position	chr1p22	GBP6
position	chr1p22	RPF1
position	chr1p22	GNG5
position	chr1p22	SPATA1
position	chr1p22	CTBS
position	chr1p22	LINC01555
position	chr1p22	SSX2IP
position	chr1p22	LPAR3
position	chr1p22	MCOLN2
position	chr1p22	WDR63
position	chr1p22	MCOLN3
position	chr1p22	MIR4423
position	chr1p22	SYDE2
position	chr1p22	C1orf52
position	chr1p22	BCL10
position	chr1p22	DDAH1
position	chr1p22	CCN1
position	chr1p22	ZNHIT6
position	chr1p22	COL24A1
position	chr1p22	RNA5SP51
position	chr1p22	LINC02795
position	chr1p22	ODF2L
position	chr1p22	MIR7856
position	chr1p22	CLCA2
position	chr1p22	CLCA1
position	chr1p22	CLCA4
position	chr1p22	CDCA4P2
position	chr1p22	CLCA4-AS1
position	chr1p22	CLCA3P
position	chr1p22	SH3GLB1
position	chr1p22	SELENOF
position	chr1p22	HS2ST1
position	chr1p22	LINC01140
position	chr1p22	LINC02801
position	chr1p22	LMO4
position	chr1p22	LINC01364
position	chr1p22	RNA5SP52
position	chr1p22	PKN2-AS1
position	chr1p22	RN7SL583P
position	chr1p22	RPL36AP10
position	chr1p22	PKN2
position	chr1p22	RNU6-125P
position	chr1p22	ELOCP19
position	chr1p22	GTF2B
position	chr1p22	KYAT3
position	chr1p22	RBMXL1
position	chr1p22	GBP3
position	chr1p22	GBP1
position	chr1p22	PTGES3P1
position	chr1p22	GBP2
position	chr1p22	GBP7
position	chr1p22	GBP4
position	chr1p22	GBP5
position	chr1p31	ST13P20
position	chr1p31	LINC01362
position	chr1p31	LINC01361
position	chr1p31	LINC01712
position	chr1p31	LINC01725
position	chr1p31	TTLL7
position	chr1p31	TTLL7-IT1
position	chr1p31	PRKACB
position	chr1p31	TXN2P1
position	chr1p31	NEDD8P1
position	chr1p31	SAMD13
position	chr1p31	UOX
position	chr1p31	DNASE2B
position	chr1p31	MED28P8
position	chr1p31	AL138799.3
position	chr1p31	ARID3BP1
position	chr1p31	HNRNPA3P14
position	chr1p31	ADGRL2
position	chr1p31	RN7SKP247
position	chr1p31	RPL7P10
position	chr1p31	LINC01781
position	chr1p31	MTND2P30
position	chr1p31	HNRNPA1P64
position	chr1p31	HMGB1P18
position	chr1p31	PSAT1P3
position	chr1p31	LINC02792
position	chr1p31	ADH5P2
position	chr1p31	IFI44
position	chr1p31	ADGRL4
position	chr1p31	RNA5SP23
position	chr1p31	IFI44L
position	chr1p31	RNA5SP22
position	chr1p31	RNFT1P2
position	chr1p31	MGC27382
position	chr1p31	PTGFR
position	chr1p31	NEXN
position	chr1p31	FUBP1
position	chr1p31	DNAJB4
position	chr1p31	GIPC2
position	chr1p31	RNU6-1102P
position	chr1p31	NEXN-AS1
position	chr1p31	HSPE1P25
position	chr1p31	NSRP1P1
position	chr1p31	RNA5SP21
position	chr1p31	MIGA1
position	chr1p31	ACTG1P21
position	chr1p31	USP33
position	chr1p31	RN7SL370P
position	chr1p31	RNA5SP20
position	chr1p31	ZZZ3
position	chr1p31	RNU7-8P
position	chr1p31	AK5
position	chr1p31	PIGK
position	chr1p31	MIR7156
position	chr1p31	ST6GALNAC5
position	chr1p31	LINC02567
position	chr1p31	RNU6-161P
position	chr1p31	TPI1P1
position	chr1p31	ST6GALNAC3
position	chr1p31	ASB17
position	chr1p31	MSH4
position	chr1p31	SNORD45B
position	chr1p31	SNORD45A
position	chr1p31	SNORD45C
position	chr1p31	RABGGTB
position	chr1p31	DLSTP1
position	chr1p31	CRYZ
position	chr1p31	TYW3
position	chr1p31	LHX8
position	chr1p31	RNU6-622P
position	chr1p31	SLC44A5
position	chr1p31	RNU6-503P
position	chr1p31	ACADM
position	chr1p31	ERICH3-AS1
position	chr1p31	ERICH3
position	chr1p31	LRRC53
position	chr1p31	FPGT
position	chr1p31	FPGT-TNNI3K
position	chr1p31	TNNI3K
position	chr1p31	RNU4ATAC8P
position	chr1p31	LRRIQ3
position	chr1p31	RNA5SP50
position	chr1p31	RN7SKP19
position	chr1p31	LINC01360
position	chr1p31	LINC02238
position	chr1p31	LINC02796
position	chr1p31	LINC02797
position	chr1p31	KRT8P21
position	chr1p31	RNU6-1246P
position	chr1p31	NEGR1-IT1
position	chr1p31	GDI2P2
position	chr1p31	RPL31P12
position	chr1p31	NEGR1
position	chr1p31	ZRANB2-AS2
position	chr1p31	ZRANB2
position	chr1p31	MIR186
position	chr1p31	ZRANB2-AS1
position	chr1p31	MIER1
position	chr1p31	SLC35D1
position	chr1p31	C1orf141
position	chr1p31	IL23R
position	chr1p31	RNU6-586P
position	chr1p31	RNU4ATAC4P
position	chr1p31	DNAJB6P4
position	chr1p31	IL12RB2
position	chr1p31	SERBP1
position	chr1p31	RNU6-387P
position	chr1p31	LINC01702
position	chr1p31	RNU6-1031P
position	chr1p31	RN7SL392P
position	chr1p31	HNRNPCP9
position	chr1p31	GADD45A
position	chr1p31	GNG12
position	chr1p31	RNU7-80P
position	chr1p31	GNG12-AS1
position	chr1p31	DIRAS3
position	chr1p31	ARL5AP3
position	chr1p31	WLS
position	chr1p31	CTBP2P8
position	chr1p31	MIR1262
position	chr1p31	RPS7P4
position	chr1p31	COX6B1P7
position	chr1p31	ELOCP18
position	chr1p31	RPE65
position	chr1p31	DEPDC1
position	chr1p31	DEPDC1-AS1
position	chr1p31	TXNP2
position	chr1p31	LINC01707
position	chr1p31	LINC02791
position	chr1p31	LINC01758
position	chr1p31	LRRC7
position	chr1p31	SGO1P1
position	chr1p31	RN7SL538P
position	chr1p31	PIN1P1
position	chr1p31	LRRC7-AS1
position	chr1p31	LRRC40
position	chr1p31	RN7SL242P
position	chr1p31	SRSF11
position	chr1p31	ANKRD13C
position	chr1p31	HHLA3
position	chr1p31	HHLA3-AS1
position	chr1p31	CTH
position	chr1p31	CHORDC1P5
position	chr1p31	CASP3P1
position	chr1p31	LINC01788
position	chr1p31	PTGER3
position	chr1p31	INSL5
position	chr1p31	WDR78
position	chr1p31	TCTEX1D1
position	chr1p31	MIR3117
position	chr1p31	SGIP1
position	chr1p31	ROR1-AS1
position	chr1p31	UBE2U
position	chr1p31	RNU7-62P
position	chr1p31	CACHD1
position	chr1p31	MIR4794
position	chr1p31	RAVER2
position	chr1p31	JAK1
position	chr1p31	LINC01359
position	chr1p31	SLC2A3P2
position	chr1p31	RNU6-1176P
position	chr1p31	MIR3671
position	chr1p31	MIR101-1
position	chr1p31	MRPS21P1
position	chr1p31	AK4
position	chr1p31	RPS29P7
position	chr1p31	DNAJC6
position	chr1p31	COX6CP13
position	chr1p31	RNU2-15P
position	chr1p31	LEPROT
position	chr1p31	LEPR
position	chr1p31	RN7SL854P
position	chr1p31	PDE4B
position	chr1p31	PDE4B-AS1
position	chr1p31	RNU4-88P
position	chr1p31	TM2D1
position	chr1p31	PATJ
